Enterprise,OrgName,Project,Collection,InfraId,Repository,Type
Client X,Org E,Project 120,Collection 3206,84163,Repo 3680,Subversion
Client X,Org E,Project 120,Collection 3297,64210,Repo 3745,Subversion
Client X,Org E,Project 120,Collection 3744,84383,Repo 3989,Subversion
Client X,Org E,Project 120,Collection 4363,64250,Repo 4378,Subversion
Client X,Org E,Project 120,Collection 4837,64274,Repo 4766,Subversion
Client X,Org E,Project 120,Collection 4953,53380,Repo 2165,Subversion
Client X,Org E,Project 336,Collection 2270,83789,Repo 3123,Subversion
Client X,Org E,Project 336,Collection 2480,79440,Repo 3274,Subversion
Client X,Org E,Project 336,Collection 5532,85022,Repo 5188,Subversion
Client X,Org E,Project 337,Collection 3146,79467,Repo 3634,Subversion
Client X,Org E,Project 338,Collection 2218,79584,Repo 3088,Subversion
Client X,Org E,Project 339,Collection 2397,52194,Repo 504,Subversion
Client X,Org E,Project 340,Collection 2313,52156,Repo 470,Subversion
Client X,Org E,Project 121,Collection 1761,82517,Repo 2785,Subversion
Client X,Org E,Project 121,Collection 161,41293,Repo 267,Subversion
Client X,Org E,Project 121,Collection 161,43707,Repo 5888,Jira
Client X,Org E,Project 121,Collection 179,82525,Repo 2984,Subversion
Client X,Org E,Project 121,Collection 2085,52062,Repo 3005,Subversion
Client X,Org E,Project 121,Collection 2554,52247,Repo 3319,Subversion
Client X,Org E,Project 121,Collection 2555,52248,Repo 3318,Subversion
Client X,Org E,Project 121,Collection 3986,54702,Repo 4125,Subversion
Client X,Org E,Project 122,Collection 1752,41165,Repo 116,Subversion
Client X,Org E,Project 122,Collection 1752,43579,Repo 5768,Jira
Client X,Org E,Project 122,Collection 293,43182,Repo 5301,Subversion
Client X,Org E,Project 122,Collection 293,45596,Repo 6054,Jira
Client X,Org E,Project 123,Collection 164,82522,Repo 2966,Subversion
Client X,Org E,Project 123,Collection 195,52058,Repo 2997,Subversion
Client X,Org E,Project 123,Collection 228,41353,Repo 353,Subversion
Client X,Org E,Project 123,Collection 228,43767,Repo 5953,Jira
Client X,Org E,Project 123,Collection 2136,83751,Repo 3044,Subversion
Client X,Org E,Project 123,Collection 2168,52107,Repo 381,Subversion
Client X,Org E,Project 123,Collection 2173,79583,Repo 3062,Subversion
Client X,Org E,Project 123,Collection 2176,41377,Repo 383,Subversion
Client X,Org E,Project 123,Collection 2176,43791,Repo 5977,Jira
Client X,Org E,Project 123,Collection 2593,52266,Repo 3347,Subversion
Client X,Org E,Project 123,Collection 2964,41851,Repo 941,Subversion
Client X,Org E,Project 123,Collection 2964,44265,Repo 6476,Jira
Client X,Org E,Project 123,Collection 3215,63900,Repo 3690,Subversion
Client X,Org E,Project 123,Collection 3388,42065,Repo 1234,Subversion
Client X,Org E,Project 123,Collection 3388,44479,Repo 6685,Jira
Client X,Org E,Project 123,Collection 3756,63953,Repo 3996,Subversion
Client X,Org E,Project 123,Collection 1392,43405,Repo 5570,Subversion
Client X,Org E,Project 123,Collection 1392,45819,Repo 7481,Jira
Client X,Org E,Project 123,Collection 5417,53624,Repo 5105,Subversion
Client X,Org E,Project 124,Collection 1653,83546,Repo 2716,Subversion
Client X,Org E,Project 124,Collection 1679,51861,Repo 75,Subversion
Client X,Org E,Project 124,Collection 1810,41191,Repo 143,Subversion
Client X,Org E,Project 124,Collection 1810,43605,Repo 5796,Jira
Client X,Org E,Project 124,Collection 1811,51921,Repo 2821,Subversion
Client X,Org E,Project 124,Collection 2044,43303,Repo 5415,Subversion
Client X,Org E,Project 124,Collection 2044,45717,Repo 5903,Jira
Client X,Org E,Project 124,Collection 2045,52042,Repo 2983,Subversion
Client X,Org E,Project 124,Collection 199,41327,Repo 317,Subversion
Client X,Org E,Project 124,Collection 199,43741,Repo 5929,Jira
Client X,Org E,Project 124,Collection 251,43307,Repo 5424,Subversion
Client X,Org E,Project 124,Collection 251,45721,Repo 5989,Jira
Client X,Org E,Project 124,Collection 327,43428,Repo 5607,Subversion
Client X,Org E,Project 124,Collection 327,45842,Repo 6081,Jira
Client X,Org E,Project 124,Collection 2394,52192,Repo 502,Subversion
Client X,Org E,Project 124,Collection 328,79434,Repo 3223,Subversion
Client X,Org E,Project 124,Collection 2395,41474,Repo 503,Subversion
Client X,Org E,Project 124,Collection 2395,43888,Repo 6082,Jira
Client X,Org E,Project 124,Collection 2442,43429,Repo 5609,Subversion
Client X,Org E,Project 124,Collection 2442,45843,Repo 6103,Jira
Client X,Org E,Project 124,Collection 374,83892,Repo 3301,Subversion
Client X,Org E,Project 124,Collection 2543,83900,Repo 3309,Subversion
Client X,Org E,Project 124,Collection 2544,41542,Repo 597,Subversion
Client X,Org E,Project 124,Collection 2544,43956,Repo 6155,Jira
Client X,Org E,Project 124,Collection 2545,83901,Repo 3310,Subversion
Client X,Org E,Project 124,Collection 2546,83902,Repo 3311,Subversion
Client X,Org E,Project 124,Collection 2547,83903,Repo 3312,Subversion
Client X,Org E,Project 124,Collection 2548,83904,Repo 3313,Subversion
Client X,Org E,Project 124,Collection 2549,41543,Repo 598,Subversion
Client X,Org E,Project 124,Collection 2549,43957,Repo 6156,Jira
Client X,Org E,Project 124,Collection 2550,83905,Repo 3314,Subversion
Client X,Org E,Project 124,Collection 389,43192,Repo 5311,Subversion
Client X,Org E,Project 124,Collection 389,45606,Repo 6170,Jira
Client X,Org E,Project 124,Collection 2589,53769,Repo 3344,Subversion
Client X,Org E,Project 124,Collection 450,41618,Repo 683,Subversion
Client X,Org E,Project 124,Collection 450,44032,Repo 6228,Jira
Client X,Org E,Project 124,Collection 2689,52310,Repo 690,Subversion
Client X,Org E,Project 124,Collection 456,84045,Repo 3424,Subversion
Client X,Org E,Project 124,Collection 460,52312,Repo 3427,Subversion
Client X,Org E,Project 124,Collection 3016,41878,Repo 980,Subversion
Client X,Org E,Project 124,Collection 3016,44292,Repo 6505,Jira
Client X,Org E,Project 124,Collection 3024,52433,Repo 983,Subversion
Client X,Org E,Project 124,Collection 3577,82606,Repo 3908,Subversion
Client X,Org E,Project 124,Collection 4101,79360,Repo 4200,Subversion
Client X,Org E,Project 124,Collection 1101,42515,Repo 1858,Subversion
Client X,Org E,Project 124,Collection 1101,44929,Repo 7133,Jira
Client X,Org E,Project 124,Collection 4299,42516,Repo 1859,Subversion
Client X,Org E,Project 124,Collection 4299,44930,Repo 7134,Jira
Client X,Org E,Project 124,Collection 4369,53111,Repo 4379,Subversion
Client X,Org E,Project 124,Collection 4509,53189,Repo 5543,Subversion
Client X,Org E,Project 124,Collection 1186,42636,Repo 2003,Subversion
Client X,Org E,Project 124,Collection 1186,45050,Repo 7253,Jira
Client X,Org E,Project 124,Collection 1189,82647,Repo 4474,Subversion
Client X,Org E,Project 124,Collection 1200,42656,Repo 2025,Subversion
Client X,Org E,Project 124,Collection 1200,45070,Repo 7271,Jira
Client X,Org E,Project 124,Collection 4853,53781,Repo 4774,Subversion
Client X,Org E,Project 124,Collection 4945,53374,Repo 4811,Subversion
Client X,Org E,Project 124,Collection 4947,79527,Repo 4812,Subversion
Client X,Org E,Project 124,Collection 1283,53376,Repo 4813,Subversion
Client X,Org E,Project 124,Collection 4948,53377,Repo 4814,Subversion
Client X,Org E,Project 124,Collection 1286,53383,Repo 4817,Subversion
Client X,Org E,Project 124,Collection 1287,43267,Repo 5377,Subversion
Client X,Org E,Project 124,Collection 1287,45681,Repo 7376,Jira
Client X,Org E,Project 124,Collection 4961,82661,Repo 4820,Subversion
Client X,Org E,Project 124,Collection 1288,79379,Repo 4823,Subversion
Client X,Org E,Project 124,Collection 1432,64296,Repo 5001,Subversion
Client X,Org E,Project 124,Collection 5437,43043,Repo 2489,Subversion
Client X,Org E,Project 124,Collection 5437,45457,Repo 7615,Jira
Client X,Org E,Project 124,Collection 5612,53733,Repo 2612,Subversion
Client X,Org E,Project 124,Collection 5615,85050,Repo 5241,Subversion
Client X,Org E,Project 124,Collection 5616,85051,Repo 5242,Subversion
Client X,Org E,Project 124,Collection 5618,85052,Repo 5243,Subversion
Client X,Org E,Project 125,Collection 2022,43301,Repo 5411,Subversion
Client X,Org E,Project 125,Collection 2022,45715,Repo 5890,Jira
Client X,Org E,Project 125,Collection 166,43302,Repo 5413,Subversion
Client X,Org E,Project 125,Collection 166,45716,Repo 5894,Jira
Client X,Org E,Project 125,Collection 2430,52209,Repo 519,Subversion
Client X,Org E,Project 125,Collection 3202,41964,Repo 1100,Subversion
Client X,Org E,Project 125,Collection 3202,44378,Repo 6587,Jira
Client X,Org E,Project 125,Collection 868,43230,Repo 5345,Subversion
Client X,Org E,Project 125,Collection 868,45644,Repo 6836,Jira
Client X,Org E,Project 125,Collection 3702,63947,Repo 3974,Subversion
Client X,Org E,Project 125,Collection 3703,52799,Repo 1464,Subversion
Client X,Org E,Project 125,Collection 869,42225,Repo 3975,Subversion
Client X,Org E,Project 125,Collection 869,44639,Repo 6837,Jira
Client X,Org E,Project 125,Collection 870,43355,Repo 5498,Subversion
Client X,Org E,Project 125,Collection 870,45769,Repo 6839,Jira
Client X,Org E,Project 125,Collection 877,52811,Repo 3981,Subversion
Client X,Org E,Project 125,Collection 5229,43276,Repo 5384,Subversion
Client X,Org E,Project 125,Collection 5229,45690,Repo 7536,Jira
Client X,Org E,Project 125,Collection 1427,42965,Repo 2395,Subversion
Client X,Org E,Project 125,Collection 1427,45379,Repo 7551,Jira
Client X,Org E,Project 126,Collection 668,52527,Repo 1108,Subversion
Client X,Org E,Project 126,Collection 3240,63906,Repo 3706,Subversion
Client X,Org E,Project 126,Collection 726,42022,Repo 1184,Subversion
Client X,Org E,Project 126,Collection 726,44436,Repo 6650,Jira
Client X,Org E,Project 126,Collection 3316,52587,Repo 1185,Subversion
Client X,Org E,Project 126,Collection 729,42023,Repo 1188,Subversion
Client X,Org E,Project 126,Collection 729,44437,Repo 6651,Jira
Client X,Org E,Project 126,Collection 730,42024,Repo 1189,Subversion
Client X,Org E,Project 126,Collection 730,44438,Repo 6652,Jira
Client X,Org E,Project 126,Collection 3320,42025,Repo 1190,Subversion
Client X,Org E,Project 126,Collection 3320,44439,Repo 6653,Jira
Client X,Org E,Project 126,Collection 3321,52590,Repo 1191,Subversion
Client X,Org E,Project 126,Collection 731,43219,Repo 5335,Subversion
Client X,Org E,Project 126,Collection 731,45633,Repo 6654,Jira
Client X,Org E,Project 126,Collection 732,42026,Repo 1192,Subversion
Client X,Org E,Project 126,Collection 732,44440,Repo 6655,Jira
Client X,Org E,Project 126,Collection 734,42029,Repo 1195,Subversion
Client X,Org E,Project 126,Collection 734,44443,Repo 6658,Jira
Client X,Org E,Project 126,Collection 854,42202,Repo 1438,Subversion
Client X,Org E,Project 126,Collection 854,44616,Repo 6816,Jira
Client X,Org E,Project 341,Collection 3367,52618,Repo 1222,Subversion
Client X,Org E,Project 341,Collection 5353,64102,Repo 5066,Subversion
Client X,Org E,Project 341,Collection 5364,64103,Repo 5072,Subversion
Client X,Org E,Project 127,Collection 1809,51920,Repo 2820,Subversion
Client X,Org E,Project 127,Collection 1815,41194,Repo 146,Subversion
Client X,Org E,Project 127,Collection 1815,43608,Repo 5799,Jira
Client X,Org E,Project 127,Collection 1816,41196,Repo 147,Subversion
Client X,Org E,Project 127,Collection 1816,43610,Repo 5801,Jira
Client X,Org E,Project 127,Collection 120,83680,Repo 2913,Subversion
Client X,Org E,Project 127,Collection 2027,82523,Repo 2965,Subversion
Client X,Org E,Project 127,Collection 2054,83722,Repo 2988,Subversion
Client X,Org E,Project 127,Collection 2084,83728,Repo 3004,Subversion
Client X,Org E,Project 127,Collection 2120,41342,Repo 335,Subversion
Client X,Org E,Project 127,Collection 2120,43756,Repo 5941,Jira
Client X,Org E,Project 127,Collection 2172,52110,Repo 3061,Subversion
Client X,Org E,Project 127,Collection 2174,43306,Repo 5421,Subversion
Client X,Org E,Project 127,Collection 2174,45720,Repo 5976,Jira
Client X,Org E,Project 127,Collection 2175,52112,Repo 3063,Subversion
Client X,Org E,Project 127,Collection 2177,52113,Repo 5422,Subversion
Client X,Org E,Project 127,Collection 2388,41470,Repo 499,Subversion
Client X,Org E,Project 127,Collection 2388,43884,Repo 6078,Jira
Client X,Org E,Project 127,Collection 330,82550,Repo 3226,Subversion
Client X,Org E,Project 127,Collection 2439,83867,Repo 3253,Subversion
Client X,Org E,Project 127,Collection 2441,41493,Repo 530,Subversion
Client X,Org E,Project 127,Collection 2441,43907,Repo 6101,Jira
Client X,Org E,Project 127,Collection 2571,63857,Repo 3330,Subversion
Client X,Org E,Project 127,Collection 2572,43320,Repo 5443,Subversion
Client X,Org E,Project 127,Collection 2572,45734,Repo 6160,Jira
Client X,Org E,Project 127,Collection 2690,41625,Repo 691,Subversion
Client X,Org E,Project 127,Collection 2690,44039,Repo 6233,Jira
Client X,Org E,Project 127,Collection 2773,52333,Repo 3453,Subversion
Client X,Org E,Project 127,Collection 2774,52334,Repo 3454,Subversion
Client X,Org E,Project 127,Collection 2775,52335,Repo 3455,Subversion
Client X,Org E,Project 127,Collection 2837,52366,Repo 3478,Subversion
Client X,Org E,Project 127,Collection 3319,52589,Repo 1187,Subversion
Client X,Org E,Project 127,Collection 733,42028,Repo 1194,Subversion
Client X,Org E,Project 127,Collection 733,44442,Repo 6657,Jira
Client X,Org E,Project 127,Collection 3327,52592,Repo 3763,Subversion
Client X,Org E,Project 127,Collection 3387,42064,Repo 1233,Subversion
Client X,Org E,Project 127,Collection 3387,44478,Repo 6684,Jira
Client X,Org E,Project 127,Collection 3470,63927,Repo 3850,Subversion
Client X,Org E,Project 127,Collection 3701,52798,Repo 3973,Subversion
Client X,Org E,Project 127,Collection 3704,42226,Repo 1465,Subversion
Client X,Org E,Project 127,Collection 3704,44640,Repo 6838,Jira
Client X,Org E,Project 127,Collection 3705,42227,Repo 1466,Subversion
Client X,Org E,Project 127,Collection 3705,44641,Repo 6840,Jira
Client X,Org E,Project 127,Collection 3773,42266,Repo 1523,Subversion
Client X,Org E,Project 127,Collection 3773,44680,Repo 6880,Jira
Client X,Org E,Project 127,Collection 4030,82625,Repo 4150,Subversion
Client X,Org E,Project 127,Collection 4250,42481,Repo 1824,Subversion
Client X,Org E,Project 127,Collection 4250,44895,Repo 7102,Jira
Client X,Org E,Project 127,Collection 4414,84652,Repo 4405,Subversion
Client X,Org E,Project 127,Collection 4451,53156,Repo 1954,Subversion
Client X,Org E,Project 127,Collection 4453,53158,Repo 1955,Subversion
Client X,Org E,Project 127,Collection 4854,43385,Repo 5548,Subversion
Client X,Org E,Project 127,Collection 4854,45799,Repo 7327,Jira
Client X,Org E,Project 127,Collection 4935,64054,Repo 4808,Subversion
Client X,Org E,Project 127,Collection 5003,42776,Repo 2186,Subversion
Client X,Org E,Project 127,Collection 5003,45190,Repo 7394,Jira
Client X,Org E,Project 127,Collection 5004,42777,Repo 2185,Subversion
Client X,Org E,Project 127,Collection 5004,45191,Repo 7395,Jira
Client X,Org E,Project 127,Collection 5029,84839,Repo 4885,Subversion
Client X,Org E,Project 127,Collection 5031,53403,Repo 4886,Subversion
Client X,Org E,Project 127,Collection 5069,53419,Repo 4913,Subversion
Client X,Org E,Project 127,Collection 1347,79386,Repo 4914,Subversion
Client X,Org E,Project 127,Collection 5135,53466,Repo 2278,Subversion
Client X,Org E,Project 127,Collection 5170,43404,Repo 5569,Subversion
Client X,Org E,Project 127,Collection 5170,45818,Repo 7480,Jira
Client X,Org E,Project 127,Collection 1428,42966,Repo 2396,Subversion
Client X,Org E,Project 127,Collection 1428,45380,Repo 7552,Jira
Client X,Org E,Project 127,Collection 5259,53530,Repo 4996,Subversion
Client X,Org E,Project 127,Collection 5265,64090,Repo 5000,Subversion
Client X,Org E,Project 127,Collection 5408,43026,Repo 2472,Subversion
Client X,Org E,Project 127,Collection 5408,45440,Repo 7601,Jira
Client X,Org E,Project 342,Collection 3628,97487,Repo 3934,Subversion
Client X,Org E,Project 128,Collection 1629,64126,Repo 2701,Subversion
Client X,Org E,Project 128,Collection 1630,51840,Repo 28,Subversion
Client X,Org E,Project 128,Collection 1631,51841,Repo 29,Subversion
Client X,Org E,Project 128,Collection 30,41110,Repo 33,Subversion
Client X,Org E,Project 128,Collection 30,43524,Repo 5715,Jira
Client X,Org E,Project 128,Collection 1634,51844,Repo 2707,Subversion
Client X,Org E,Project 128,Collection 44,41129,Repo 60,Subversion
Client X,Org E,Project 128,Collection 44,43543,Repo 5735,Jira
Client X,Org E,Project 128,Collection 226,41350,Repo 347,Subversion
Client X,Org E,Project 128,Collection 226,43764,Repo 5950,Jira
Client X,Org E,Project 128,Collection 2153,41366,Repo 369,Subversion
Client X,Org E,Project 128,Collection 2153,43780,Repo 5966,Jira
Client X,Org E,Project 128,Collection 235,41367,Repo 3052,Subversion
Client X,Org E,Project 128,Collection 235,43781,Repo 5967,Jira
Client X,Org E,Project 128,Collection 554,52393,Repo 3516,Subversion
Client X,Org E,Project 128,Collection 559,84082,Repo 3520,Subversion
Client X,Org E,Project 128,Collection 599,41894,Repo 1003,Subversion
Client X,Org E,Project 128,Collection 599,44308,Repo 6523,Jira
